,grid_id,station_name,buffer_km,est_population_2020,centroid_lat,centroid_lon,centroid_maps_link,cluster_type,nearest_road_lat,nearest_road_lon,distance_to_road,nearest_road_maps_link,found_at_radius,processing_success,nearest_address_full,village,district,region,country,nearest_village_lat,nearest_village_lon,dist_point_to_nearest_address_km,geometry
46,21992,Aisa FM,25.0,514.671875,1.4870503980898417,33.78467422542245,"https://www.google.com/maps?q=1.4870503980898417,33.78467422542245",main,1.4871822,33.7848162,21.494598402282744,"https://www.google.com/maps?q=1.4871822,33.7848162",25,True,"Odwarat, Ngora, Eastern Region, Uganda",Odwarat,Ngora,Eastern Region,Uganda,1.486770219652209,33.784913223998196,0.046816773745325946,"POLYGON ((33.789167080533424 1.482525606030253, 33.78917029371628 1.4915719945953712, 33.780181369219804 1.4915752197017267, 33.78017819262712 1.482528811567921, 33.789167080533424 1.482525606030253))"
47,22165,Aisa FM,25.0,387.7923889160156,1.5141862969714797,33.793672904853864,"https://www.google.com/maps?q=1.5141862969714797,33.793672904853864",replacement,1.5139885,33.7936558,21.954081192203073,"https://www.google.com/maps?q=1.5139885,33.7936558",25,True,"Namasagali, Ngora, Eastern Region, Uganda",Namasagali,Ngora,Eastern Region,Uganda,1.5139938829037547,33.794270447862985,0.06840115070260624,"POLYGON ((33.7981657575654 1.5096614678323932, 33.79816906671541 1.5187078343303846, 33.78918005068175 1.5187111557521384, 33.78917677879005 1.5096647694608787, 33.7981657575654 1.5096614678323932))"
48,22337,Aisa FM,25.0,350.8641967773437,1.532275678149664,33.80266858774088,"https://www.google.com/maps?q=1.532275678149664,33.80266858774088",main,1.5324422,33.8030112,42.339425261795505,"https://www.google.com/maps?q=1.5324422,33.8030112",25,True,"Kumel, Ngora, Eastern Region, Uganda",Kumel,Ngora,Eastern Region,Uganda,1.5333577,33.8038034,0.13423592594763134,"POLYGON ((33.80716142937985 1.5277508210138346, 33.80716481582045 1.536797165955076, 33.79817574439568 1.5368005650200809, 33.7981723956587 1.5277542000611357, 33.80716142937985 1.5277508210138346))"
49,20630,Aisa FM,25.0,432.3077392578125,1.468981845259251,33.71275660336495,"https://www.google.com/maps?q=1.468981845259251,33.71275660336495",replacement,1.4678379,33.7128411,126.84076999680013,"https://www.google.com/maps?q=1.4678379,33.7128411",25,True,"To Serere, Agu, Ngora, Eastern Region, Uganda",Agu,Ngora,Eastern Region,Uganda,1.4678699628203622,33.71283810099205,0.003561020035496326,"POLYGON ((33.71724966053113 1.4644571424475534, 33.7172525454102 1.4735036827775498, 33.708263545346114 1.4735065768302398, 33.70826069661451 1.4644600187248231, 33.71724966053113 1.4644571424475534))"
50,19447,Aisa FM,25.0,607.8221435546875,1.5323278087715546,33.64985200049761,"https://www.google.com/maps?q=1.5323278087715546,33.64985200049761",main,1.531561,33.6499715,85.82637665396159,"https://www.google.com/maps?q=1.531561,33.6499715",25,True,"Akisim (kelim), Serere, Eastern Region, Uganda",Akisim (kelim),Serere,Eastern Region,Uganda,1.5315223153702435,33.64997716514042,0.004323760775850098,"POLYGON ((33.654345315730225 1.5278031193805608, 33.65434806115631 1.5368497741408556, 33.64535868354317 1.536852526196624, 33.64535597582709 1.5278058552289777, 33.654345315730225 1.5278031193805608))"
51,18590,Aisa FM,25.0,517.23681640625,1.4690138477828019,33.604887611358045,"https://www.google.com/maps?q=1.4690138477828019,33.604887611358045",replacement,1.4692095,33.6048765,21.669552532937693,"https://www.google.com/maps?q=1.4692095,33.6048765",25,True,"Akisim, Serere, Eastern Region, Uganda",Akisim,Serere,Eastern Region,Uganda,1.4691756913236675,33.604843895590506,0.005209636052073621,"POLYGON ((33.60938098343718 1.4644892640730185, 33.60938343452448 1.4735360029149562, 33.600394238415525 1.4735384590509193, 33.600391823479605 1.464491705123268, 33.60938098343718 1.4644892640730185))"
52,18253,Aisa FM,25.0,401.6435546875,1.496158997172844,33.58691637326373,"https://www.google.com/maps?q=1.496158997172844,33.58691637326373",replacement,1.4962141,33.5868833,7.11831010940059,"https://www.google.com/maps?q=1.4962141,33.5868833",25,True,,,,,,,,,"POLYGON ((33.59140982898352 1.4916344140416136, 33.59141225176524 1.5006811805931757, 33.582422916309106 1.5006836076514563, 33.582420530348024 1.4916368264621518, 33.59140982898352 1.4916344140416136))"
53,21488,Aisa FM,25.0,140.5871124267578,1.5413386009428636,33.75772626926441,"https://www.google.com/maps?q=1.5413386009428636,33.75772626926441",main,1.5415819,33.7577367,26.92784077917846,"https://www.google.com/maps?q=1.5415819,33.7577367",25,True,"Komolo, Ngora, Eastern Region, Uganda",Komolo,Ngora,Eastern Region,Uganda,1.5450223,33.7587113,0.3955797186011114,"POLYGON ((33.762219262984296 1.5368137807135636, 33.762222479805324 1.5458602227263538, 33.753233273710244 1.545863450403287, 33.75323009481773 1.536816989493265, 33.762219262984296 1.5368137807135636))"
54,22003,Aisa FM,25.0,314.33184814453125,1.5865607334992406,33.78471054652695,"https://www.google.com/maps?q=1.5865607334992406,33.78471054652695",main,1.5856472,33.7846831,101.06024326646005,"https://www.google.com/maps?q=1.5856472,33.7846831",25,True,"Ajeelo, Ngora, Eastern Region, Uganda",Ajeelo,Ngora,Eastern Region,Uganda,1.5834312343746244,33.78669550348094,0.33194390450445355,"POLYGON ((33.78920350191819 1.5820358380570039, 33.789206930384715 1.5910822180837867, 33.78021758868759 1.591085658456001, 33.78021419926279 1.5820392588587981, 33.78920350191819 1.5820358380570039))"
55,21497,Aisa FM,25.0,287.2356872558594,1.6227566320458426,33.75775581112859,"https://www.google.com/maps?q=1.6227566320458426,33.75775581112859",replacement,1.624247,33.75834,177.15534208701104,"https://www.google.com/maps?q=1.624247,33.75834",25,True,"Ajesa, Ngora, Eastern Region, Uganda",Ajesa,Ngora,Eastern Region,Uganda,1.62791,33.7590055,0.411750855207901,"POLYGON ((33.76224889491597 1.6182317303544076, 33.7622522818787 1.6272781651802053, 33.753262724396876 1.6272815629392152, 33.75325937736874 1.618235109214777, 33.76224889491597 1.6182317303544076))"
56,19282,Aisa FM,25.0,110.23167419433594,1.5775639188056827,33.64087627674687,"https://www.google.com/maps?q=1.5775639188056827,33.64087627674687",replacement,1.5798374,33.6370744,492.11768075265866,"https://www.google.com/maps?q=1.5798374,33.6370744",25,True,"Oregia-ajepet, Soroti, Eastern Region, Uganda",Oregia-ajepet,Soroti,Eastern Region,Uganda,1.5837807,33.6345753,0.5171641657472839,"POLYGON ((33.64536967446164 1.5730392022826005, 33.64537246220648 1.5820858693351876, 33.63638287669295 1.5820886632462239, 33.636380127772995 1.5730419802097928, 33.64536967446164 1.5730392022826005))"
57,19628,Aisa FM,25.0,492.1657104492188,1.63183811014862,33.65887274689897,"https://www.google.com/maps?q=1.63183811014862,33.65887274689897",replacement,1.6319813,33.6584118,53.67988664008271,"https://www.google.com/maps?q=1.6319813,33.6584118",25,True,"Omulala, Soroti, Eastern Region, Uganda",Omulala,Soroti,Eastern Region,Uganda,1.6318608725456936,33.65815090591901,0.03193926099032728,"POLYGON ((33.66336615875481 1.627313323980017, 33.66336912286952 1.6363599535425233, 33.654379331965686 1.636362924416069, 33.65437640801279 1.6273162784205581, 33.66336615875481 1.627313323980017))"
58,19113,Aisa FM,25.0,427.58544921875,1.5866133757025873,33.63188944010375,"https://www.google.com/maps?q=1.5866133757025873,33.63188944010375",main,1.5862278,33.6311034,97.30595259261047,"https://www.google.com/maps?q=1.5862278,33.6311034",25,True,"Oregia-ajepet, Soroti, Eastern Region, Uganda",Oregia-ajepet,Soroti,Eastern Region,Uganda,1.5837807,33.6345753,0.47167699348721775,"POLYGON ((33.63638287669295 1.5820886632462239, 33.63638564139674 1.5911353454861226, 33.62739600105119 1.591138115973161, 33.627393275395555 1.5820914179734564, 33.63638287669295 1.5820886632462239))"
59,20652,Aisa FM,25.0,430.5762023925781,1.6680057407278805,33.71282395098689,"https://www.google.com/maps?q=1.6680057407278805,33.71282395098689",replacement,1.6680281,33.7132137,43.43881680309135,"https://www.google.com/maps?q=1.6680281,33.7132137",25,True,"Lira - Mbale Road, Cell F, Soroti, Eastern Region, Uganda",Cell F,Soroti,Eastern Region,Uganda,1.669348127817112,33.71349974235352,0.1493923558006402,"POLYGON ((33.71731723692836 1.6634808510328585, 33.71732051317828 1.6725273739618838, 33.70833066147973 1.6725306591099993, 33.708327426281144 1.6634841184023426, 33.71731723692836 1.6634808510328585))"
60,25052,Aisa FM,25.0,998.7081298828124,1.4869865595660918,33.94647116747655,"https://www.google.com/maps?q=1.4869865595660918,33.94647116747655",replacement,1.4867995,33.9464917,20.80993619089699,"https://www.google.com/maps?q=1.4867995,33.9464917",25,True,"Boma South, Kumi, Eastern Region, Uganda",Boma South,Kumi,Eastern Region,Uganda,1.4867933339408859,33.94648875475083,0.0007564988184892652,"POLYGON ((33.95096350065925 1.4824616290136414, 33.95096737239312 1.491507627021427, 33.941978834235265 1.4915115169117008, 33.94197499908375 1.4824654953015786, 33.95096350065925 1.4824616290136414))"
61,24712,Aisa FM,25.0,2563.53466796875,1.4869942420987057,33.92849408114196,"https://www.google.com/maps?q=1.4869942420987057,33.92849408114196",main,1.4869772,33.9286103,13.06966194844662,"https://www.google.com/maps?q=1.4869772,33.9286103",25,True,"Kumi, Eastern Region, Uganda",,Kumi,Eastern Region,Uganda,1.4869751348888811,33.92859533606347,0.0016808043392852708,"POLYGON ((33.932986474151534 1.482469324884972, 33.932990272720225 1.4915153698733623, 33.9240016880708 1.4915191859059378, 33.923997926085406 1.4824731177633506, 33.932986474151534 1.482469324884972))"
62,24374,Aisa FM,25.0,533.8314819335938,1.5050939807058028,33.91052436210245,"https://www.google.com/maps?q=1.5050939807058028,33.91052436210245",replacement,1.5061913,33.9110562,135.00058043950577,"https://www.google.com/maps?q=1.5061913,33.9110562",25,True,"Kabata, Kumi, Eastern Region, Uganda",Kabata,Kumi,Eastern Region,Uganda,1.5032661819042523,33.909148950296704,0.3868631417914701,"POLYGON ((33.915016828600216 1.5005690553259543, 33.91502059937985 1.5096151448826631, 33.90603189529322 1.5096189324682843, 33.906028161543425 1.500572820205174, 33.915016828600216 1.5005690553259543))"
63,25228,Aisa FM,25.0,483.8137817382813,1.5412585659158242,33.95548344219577,"https://www.google.com/maps?q=1.5412585659158242,33.95548344219577",main,1.5413917,33.9555111,15.039599242428332,"https://www.google.com/maps?q=1.5413917,33.9555111",25,True,"Ceele, Kumi, Eastern Region, Uganda",Ceele,Kumi,Eastern Region,Uganda,1.5419821,33.954792,0.10327298480381272,"POLYGON ((33.959975785601046 1.5367335596688918, 33.95997983674075 1.5457795292417635, 33.95099109799277 1.5457835990225268, 33.95098708477178 1.5367376056221203, 33.959975785601046 1.5367335596688918))"
64,24038,Aisa FM,25.0,723.8715209960938,1.5412860337019467,33.89256183654911,"https://www.google.com/maps?q=1.5412860337019467,33.89256183654911",main,1.5411024,33.8925626,20.305488829618792,"https://www.google.com/maps?q=1.5411024,33.8925626",25,True,"Lira - Mbale Road, Atutur, Bugisa sub-region, Kumi, Eastern Region, Uganda",,Kumi,Eastern Region,Uganda,1.5410644097050508,33.892519942369255,0.006338753622839318,"POLYGON ((33.897054392364424 1.5367610823061626, 33.897058178062935 1.5458072139660812, 33.88806927891406 1.5458110158286442, 33.888065531137634 1.5367648619097833, 33.897054392364424 1.5367610823061626))"
65,23872,Aisa FM,25.0,191.1392822265625,1.5774744588066905,33.88358803593118,"https://www.google.com/maps?q=1.5774744588066905,33.88358803593118",main,1.5774772,33.8837698,20.228537576177036,"https://www.google.com/maps?q=1.5774772,33.8837698",25,True,"Adul, Ngora, Eastern Region, Uganda",Adul,Ngora,Eastern Region,Uganda,1.5765096348021457,33.884167139390115,0.11576498701771068,"POLYGON ((33.88808065438366 1.5729494728710876, 33.88808449025517 1.5819956236319375, 33.8790954151646 1.5819994753597404, 33.879091618107026 1.5729533025633247, 33.88808065438366 1.5729494728710876))"
66,22684,Aisa FM,25.0,337.36187744140625,1.5955930062003285,33.82067125237417,"https://www.google.com/maps?q=1.5955930062003285,33.82067125237417",main,1.5961354,33.8204411,65.21452571019063,"https://www.google.com/maps?q=1.5961354,33.8204411",25,True,"Lira - Mbale Road, Atutur, Bugisa sub-region, Ngora, Eastern Region, Uganda",,Ngora,Eastern Region,Uganda,1.5974666733720566,33.82194902093035,0.2232153836920264,"POLYGON ((33.825164099207 1.5910680625849531, 33.82516770430141 1.6001143612844746, 33.81617840297366 1.600117979726922, 33.816174837142135 1.5910716605602906, 33.825164099207 1.5910680625849531))"
67,23367,Aisa FM,25.0,399.9254455566406,1.622716929464013,33.856639537031626,"https://www.google.com/maps?q=1.622716929464013,33.856639537031626",replacement,1.6235763,33.8561511,109.47044171385572,"https://www.google.com/maps?q=1.6235763,33.8561511",25,True,"Okomion, Ngora, Eastern Region, Uganda",Okomion,Ngora,Eastern Region,Uganda,1.6236293900977947,33.85612414294369,0.0065924226230253905,"POLYGON ((33.86113229108134 1.6181919180276252, 33.861136117296006 1.6272381301751344, 33.85214678004798 1.627241971201963, 33.85214299376305 1.618195737690318, 33.86113229108134 1.6181919180276252))"
68,25230,Aisa FM,25.0,576.4777221679688,1.5593505273242287,33.9554915539574,"https://www.google.com/maps?q=1.5593505273242287,33.9554915539574",main,1.5593013,33.9557092,24.82349408193639,"https://www.google.com/maps?q=1.5593013,33.9557092",25,True,"Nyakoi, Kumi, Eastern Region, Uganda",Nyakoi,Kumi,Eastern Region,Uganda,1.559320021858716,33.95584459801576,0.015208448515935495,"POLYGON ((33.95998391168617 1.5548254980305045, 33.959988010437826 1.5638714660305286, 33.950999195183954 1.5638755834669418, 33.95099513479666 1.5548295916389954, 33.95998391168617 1.5548254980305045))"
69,25404,Aisa FM,25.0,506.458740234375,1.5955302200313952,33.96449700123241,"https://www.google.com/maps?q=1.5955302200313952,33.96449700123241",replacement,1.5946312,33.9647072,102.12396159141116,"https://www.google.com/maps?q=1.5946312,33.9647072",25,True,"Ceele, Kumi, Eastern Region, Uganda",Ceele,Kumi,Eastern Region,Uganda,1.5947188311479044,33.964797180878996,0.013933712230789482,"POLYGON ((33.96898935741088 1.5910051369386595, 33.9689935906477 1.6000510776851866, 33.96000464351682 1.6000553300517868, 33.96000044953519 1.591009365252467, 33.96898935741088 1.5910051369386595))"
70,9945,Dwanwana FM,25.0,285.9748840332031,1.6952717679950127,33.146440813501684,"https://www.google.com/maps?q=1.6952717679950127,33.146440813501684",main,1.695232,33.1461598,31.57636886992844,"https://www.google.com/maps?q=1.695232,33.1461598",25,True,"Omor, Kaberamaido, Eastern Region, Uganda",Omor,Kaberamaido,Eastern Region,Uganda,1.6945084068139382,33.14511164104249,0.14143674740157236,"POLYGON ((33.15093578502719 1.6907478349369018, 33.150936485699155 1.6997950375179505, 33.14194583799549 1.699795723426453, 33.14194517905923 1.6907485171925984, 33.15093578502719 1.6907478349369018))"
71,10457,Dwanwana FM,25.0,206.03765869140625,1.7133639099524243,33.17341429523779,"https://www.google.com/maps?q=1.7133639099524243,33.17341429523779",main,1.7138673,33.1719391,173.32600658085804,"https://www.google.com/maps?q=1.7138673,33.1719391",25,True,"Otage, Kaberamaido, Eastern Region, Uganda",Otage,Kaberamaido,Eastern Region,Uganda,1.7211574,33.1684249,0.8959380645114715,"POLYGON ((33.1779092357419 1.7088399165561794, 33.17791007044841 1.7178871051266003, 33.168919350508126 1.7178879260174278, 33.16891855798317 1.7088407331213473, 33.1779092357419 1.7088399165561794))"
72,11988,Dwanwana FM,25.0,293.4609680175781,1.722401964671752,33.25433157976464,"https://www.google.com/maps?q=1.722401964671752,33.25433157976464",main,1.7225318,33.2528559,164.82462509451807,"https://www.google.com/maps?q=1.7225318,33.2528559",25,True,"Ariebai, Kaberamaido, Eastern Region, Uganda",Ariebai,Kaberamaido,Eastern Region,Uganda,1.7287169,33.2508993,0.7177345718493632,"POLYGON ((33.25882632450752 1.717877801982593, 33.25882754526445 1.7269249406698224, 33.24983683067812 1.7269261509285132, 33.249835652324684 1.7178790058972357, 33.25882632450752 1.717877801982593))"
73,11139,Dwanwana FM,25.0,140.69459533691406,1.7314546370455353,33.209379028844474,"https://www.google.com/maps?q=1.7314546370455353,33.209379028844474",main,1.7319842,33.2087937,87.58226265003151,"https://www.google.com/maps?q=1.7319842,33.2087937",25,True,"Owerai A, Kaberamaido, Eastern Region, Uganda",Owerai A,Kaberamaido,Eastern Region,Uganda,1.7377243,33.2036785,0.8525294764010731,"POLYGON ((33.21387391257566 1.7269305641425, 33.2138749266202 1.7359777314425666, 33.2048841406434 1.7359787330129854, 33.2048831692261 1.7269315604901223, 33.21387391257566 1.7269305641425))"
74,11991,Dwanwana FM,25.0,174.43814086914062,1.7495433863491765,33.254335206844644,"https://www.google.com/maps?q=1.7495433863491765,33.254335206844644",replacement,1.7487317,33.2535278,126.99002095369738,"https://www.google.com/maps?q=1.7487317,33.2535278",25,True,"Amsim B, Kaberamaido, Eastern Region, Uganda",Amsim B,Kaberamaido,Eastern Region,Uganda,1.7479372,33.2543588,0.12754422082153422,"POLYGON ((33.258830006044015 1.7450192154445074, 33.25883124606693 1.7540663515229107, 33.24984040293168 1.7540675808140938, 33.24983920598147 1.7450204383914687, 33.258830006044015 1.7450192154445074))"
75,10463,Dwanwana FM,25.0,218.4664306640625,1.7676470387530812,33.17341925441695,"https://www.google.com/maps?q=1.7676470387530812,33.17341925441695",replacement,1.7678014,33.1732199,27.98849861762271,"https://www.google.com/maps?q=1.7678014,33.1732199",25,True,"Alipa, Kaberamaido, Eastern Region, Uganda",Alipa,Kaberamaido,Eastern Region,Uganda,1.7675034951675843,33.17300192664807,0.04090627017383338,"POLYGON ((33.177914310194964 1.7631230349865017, 33.1779151713878 1.7721702183283736, 33.16892419367362 1.772171065173982, 33.16892337600081 1.7631238775062144, 33.177914310194964 1.7631230349865017))"
76,11485,Dwanwana FM,25.0,300.64453125,1.7857354916875958,33.22736711693801,"https://www.google.com/maps?q=1.7857354916875958,33.22736711693801",replacement,1.7855125,33.227366,24.657697959926463,"https://www.google.com/maps?q=1.7855125,33.227366",25,True,"Apili, Kaberamaido, Eastern Region, Uganda",Apili,Kaberamaido,Eastern Region,Uganda,1.7862514160828025,33.22725600270899,0.0826174730549711,"POLYGON ((33.231862065218536 1.781211367057909, 33.231863199035935 1.790258517955062, 33.22287216344883 1.7902596395678685, 33.22287107359694 1.7812124829990792, 33.231862065218536 1.781211367057909))"
77,12838,Dwanwana FM,25.0,505.7868957519531,1.7223953959000478,33.29928496306819,"https://www.google.com/maps?q=1.7223953959000478,33.29928496306819",main,1.7224395,33.2992152,9.167326219598646,"https://www.google.com/maps?q=1.7224395,33.2992152",25,True,"Palatao, Kalaki, Eastern Region, Uganda",Palatao,Kalaki,Eastern Region,Uganda,1.7210863,33.2986379,0.16283589945163923,"POLYGON ((33.303779584635095 1.7178711440495857, 33.303781017407175 1.726918247652723, 33.2947903371607 1.7269196718187538, 33.29478894679132 1.7178725607502885, 33.303779584635095 1.7178711440495857))"
78,12165,Dwanwana FM,25.0,174.64755249023438,1.7857306626850322,33.263331123764395,"https://www.google.com/maps?q=1.7857306626850322,33.263331123764395",replacement,1.7856849,33.2632529,10.067722542118942,"https://www.google.com/maps?q=1.7856849,33.2632529",25,True,"Atek, Kaberamaido, Eastern Region, Uganda",Atek,Kaberamaido,Eastern Region,Uganda,1.7855048,33.27319,1.105838698529494,"POLYGON ((33.26782597193926 1.781206462016472, 33.26782728161723 1.7902535879843449, 33.258836270383185 1.79025488700465, 33.258835004670125 1.781207754468048, 33.26782597193926 1.781206462016472))"
79,12505,Dwanwana FM,25.0,280.6337280273437,1.7857279827465566,33.281313088863634,"https://www.google.com/maps?q=1.7857279827465566,33.281313088863634",replacement,1.7857606,33.2813095,3.6287025752179973,"https://www.google.com/maps?q=1.7857606,33.2813095",25,True,"Atek, Kaberamaido, Eastern Region, Uganda",Atek,Kaberamaido,Eastern Region,Uganda,1.7855048,33.27319,0.9038653132455698,"POLYGON ((33.285807886316846 1.7812037447318347, 33.28580928392415 1.7902508568894373, 33.27681828620525 1.7902522446125524, 33.276816932562525 1.78120512543768, 33.285807886316846 1.7812037447318347))"
80,7909,Dwanwana FM,25.0,436.8104553222656,1.7314658745524254,33.03855381790865,"https://www.google.com/maps?q=1.7314658745524254,33.03855381790865",replacement,1.732154,33.0385649,76.09966183601573,"https://www.google.com/maps?q=1.732154,33.0385649",25,True,"Amati, Dokolo, Northern Region, Uganda",Amati,Dokolo,,Uganda,1.7313164579139682,33.04011525569201,0.19579422417377437,"POLYGON ((33.04304913582207 1.726942178828753, 33.043049339933596 1.735989407012335, 33.03405849551541 1.7359895914372148, 33.03405833403251 1.7269423622919298, 33.04304913582207 1.726942178828753))"
81,8928,Dwanwana FM,25.0,359.6151123046875,1.722416779505401,33.092498293742764,"https://www.google.com/maps?q=1.722416779505401,33.092498293742764",main,1.7225338,33.0925017,12.945123475051373,"https://www.google.com/maps?q=1.7225338,33.0925017",25,True,"Akora, Kaberamaido, Eastern Region, Uganda",Akora,Kaberamaido,Eastern Region,Uganda,1.7205233,33.095203,0.37385329583579674,"POLYGON ((33.09699345884532 1.7178929610206661, 33.09699391632128 1.7269401795887067, 33.08800312428657 1.7269406197548298, 33.08800270921593 1.7178933988794847, 33.09699345884532 1.7178929610206661))"
82,10122,Dwanwana FM,25.0,778.2218017578125,1.7586014463713047,33.155436583767454,"https://www.google.com/maps?q=1.7586014463713047,33.155436583767454",replacement,1.7587549,33.155449,17.024332087346846,"https://www.google.com/maps?q=1.7587549,33.155449",25,True,"Majengo A, Kaberamaido, Eastern Region, Uganda",Majengo A,Kaberamaido,Eastern Region,Uganda,1.7587495940674298,33.15544930671787,0.000587696939526139,"POLYGON ((33.15993166743089 1.7540774836937616, 33.159932437615105 1.7631246763458082, 33.15094149526094 1.763125431505184, 33.15094076837385 1.754078234975827, 33.15993166743089 1.7540774836937616))"
83,8764,Dwanwana FM,25.0,338.5701904296875,1.7767005130020312,33.08350992235879,"https://www.google.com/maps?q=1.7767005130020312,33.08350992235879",replacement,1.7764711,33.0837759,38.97861100281347,"https://www.google.com/maps?q=1.7764711,33.0837759",25,True,"Amati, Dokolo, Northern Region, Uganda",Amati,Dokolo,,Uganda,1.776490079389539,33.08373519475955,0.004991723203282493,"POLYGON ((33.08800523239331 1.7721767110760238, 33.088005660565706 1.7812239266975, 33.07901460723054 1.7812243365785239, 33.07901422280202 1.7721771188738964, 33.08800523239331 1.7721767110760238))"
84,8765,Dwanwana FM,25.0,348.4818725585937,1.7857477292204667,33.08351032970125,"https://www.google.com/maps?q=1.7857477292204667,33.08351032970125",replacement,1.7860199,33.0831642,48.876745235796605,"https://www.google.com/maps?q=1.7860199,33.0831642",25,True,"Amati, Dokolo, Northern Region, Uganda",Amati,Dokolo,,Uganda,1.7839715876197495,33.087277691010655,0.5106663085080536,"POLYGON ((33.088005660565706 1.7812239266975, 33.08800609092192 1.7902711414275032, 33.079014993619744 1.7902715533916977, 33.07901460723054 1.7812243365785239, 33.088005660565706 1.7812239266975))"
85,8423,Dwanwana FM,25.0,163.75778198242188,1.767654021809011,33.06552753761756,"https://www.google.com/maps?q=1.767654021809011,33.06552753761756",replacement,1.7668179,33.0627263,325.1082505223315,"https://www.google.com/maps?q=1.7668179,33.0627263",25,True,"Obako, Dokolo, Northern Region, Uganda",Obako,Dokolo,,Uganda,1.7672459,33.0579815,0.5300562268589886,"POLYGON ((33.070022872303085 1.7631302623162175, 33.070023211250096 1.7721774827666295, 33.06103219796061 1.7721778027541788, 33.06103190253448 1.7631305806691913, 33.070022872303085 1.7631302623162175))"
86,7915,Dwanwana FM,25.0,352.25408935546875,1.7857492307834573,33.03855493194656,"https://www.google.com/maps?q=1.7857492307834573,33.03855493194656",main,1.7847427,33.0389751,120.71755225158138,"https://www.google.com/maps?q=1.7847427,33.0389751",25,True,"Awidi (adeknino), Dokolo, Northern Region, Uganda",Awidi (adeknino),Dokolo,,Uganda,1.784964886654562,33.041788200969854,0.31396478893749963,"POLYGON ((33.043050376513875 1.781225534807999, 33.04305058703465 1.7902727577110298, 33.03405948215985 1.7902729479063155, 33.03405931560627 1.7812257240415286, 33.043050376513875 1.781225534807999))"
87,9107,Dwanwana FM,25.0,251.9928436279297,1.8038412394254537,33.10149347352101,"https://www.google.com/maps?q=1.8038412394254537,33.10149347352101",main,1.8035233,33.1013633,38.022907872878065,"https://www.google.com/maps?q=1.8035233,33.1013633",25,True,"Ararak B, Dokolo, Northern Region, Uganda",Ararak B,Dokolo,,Uganda,1.8029871183129493,33.101830615709105,0.07885863251632455,"POLYGON ((33.10598879967174 1.7993173934329918, 33.10598932322205 1.8083646015272048, 33.09699814190758 1.808365107262187, 33.09699766277039 1.799317896636191, 33.10598879967174 1.7993173934329918))"
88,9619,Dwanwana FM,25.0,245.1168670654297,1.8219339246320152,33.12846821400388,"https://www.google.com/maps?q=1.8219339246320152,33.12846821400388",replacement,1.8211651,33.1290691,108.15290158410923,"https://www.google.com/maps?q=1.8211651,33.1290691",25,True,"Omodoi B, Kaberamaido, Eastern Region, Uganda",Omodoi B,Kaberamaido,Eastern Region,Uganda,1.8207118,33.1238179,0.5864137888240932,"POLYGON ((33.13296351058052 1.8174100137579026, 33.13296417396903 1.826457211096194, 33.12397291171938 1.826457857646645, 33.12397229319003 1.8174106571036535, 33.13296351058052 1.8174100137579026))"
89,9283,Dwanwana FM,25.0,230.3270263671875,1.8581239365044624,33.11048795524375,"https://www.google.com/maps?q=1.8581239365044624,33.11048795524375",replacement,1.8581393,33.1102406,27.57346067486484,"https://www.google.com/maps?q=1.8581393,33.1102406",25,True,"Olumai B, Dokolo, Northern Region, Uganda",Olumai B,Dokolo,,Uganda,1.8539867,33.1080857,0.518001736356951,"POLYGON ((33.1149833845246 1.853600064013751, 33.11498396960906 1.8626472638534053, 33.105992519760676 1.8626478309274526, 33.1059919804281 1.853600628331572, 33.1149833845246 1.853600064013751))"
90,9286,Dwanwana FM,25.0,197.0218200683593,1.8852655359542487,33.11048965422701,"https://www.google.com/maps?q=1.8852655359542487,33.11048965422701",replacement,1.8847826,33.1105668,54.086272100639185,"https://www.google.com/maps?q=1.8847826,33.1105668",25,True,"Adwongger, Dokolo, Northern Region, Uganda",Adwongger,Dokolo,,Uganda,1.8824019202747957,33.10955724033203,0.28620684075000863,"POLYGON ((33.11498514833934 1.8807416607314684, 33.11498574198532 1.8897888577608342, 33.105994153542355 1.8897894331037237, 33.105993606317746 1.88074223331805, 33.11498514833934 1.8807416607314684))"
91,11149,Dwanwana FM,25.0,219.26287841796875,1.8219262920610675,33.20938921598518,"https://www.google.com/maps?q=1.8219262920610675,33.20938921598518",replacement,1.8222062,33.2091603,40.083434601442775,"https://www.google.com/maps?q=1.8222062,33.2091603",25,True,"Kaberamaido, Eastern Region, Uganda",,Kaberamaido,Eastern Region,Uganda,1.8202516032711493,33.21057947219572,0.2676666459725451,"POLYGON ((33.21388429183489 1.8174021974798604, 33.213885358951515 1.826449355882908, 33.20489413443231 1.8264504096839476, 33.20489311217391 1.8174032460576173, 33.21388429183489 1.8174021974798604))"
92,11153,Dwanwana FM,25.0,212.7423553466797,1.8581149287757643,33.20939343633062,"https://www.google.com/maps?q=1.8581149287757643,33.20939343633062",main,1.8558758,33.209943,255.03109950928072,"https://www.google.com/maps?q=1.8558758,33.209943",25,True,"Omunat A, Kaberamaido, Eastern Region, Uganda",Omunat A,Kaberamaido,Eastern Region,Uganda,1.8557575,33.2103091,0.04278175026441419,"POLYGON ((33.21388859214946 1.8535908255864426, 33.21388968049857 1.862637980304003, 33.20489827431512 1.8626390549986764, 33.20489723171678 1.8535918950576311, 33.21388859214946 1.8535908255864426))"
